frame,timestamp,track_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,centroid_x,centroid_y
911,91.0,589,car,701.97,204.56,778.73,262.86,740.35,233.71
911,91.0,540,car,525.83,367.64,604.22,459.0,565.03,413.32
911,91.0,596,car,772.98,143.91,865.21,204.94,819.09,174.42
912,91.1,518,car,411.96,392.41,565.14,547.71,488.55,470.06
912,91.1,544,car,586.62,311.32,669.77,390.8,628.2,351.06
912,91.1,570,car,602.32,227.46,708.27,316.51,655.29,271.98
912,91.1,589,car,698.86,201.03,779.96,262.95,739.41,231.99
912,91.1,540,car,526.49,367.4,603.98,458.0,565.23,412.7
912,91.1,596,car,770.09,144.56,863.28,207.28,816.69,175.92
912,91.1,522,car,488.67,340.16,602.7,439.8,545.68,389.98
913,91.2,518,car,413.17,392.73,566.38,547.67,489.77,470.2
913,91.2,544,car,585.79,312.03,668.76,391.15,627.27,351.59
913,91.2,570,car,601.34,229.7,705.9,317.37,653.62,273.54
913,91.2,589,car,696.59,203.64,777.71,266.08,737.15,234.86
913,91.2,522,car,485.83,335.34,604.27,438.56,545.05,386.95
914,91.3,518,car,413.34,393.44,565.84,546.9,489.59,470.17
914,91.3,544,car,586.69,314.85,666.03,390.36,626.36,352.61
914,91.3,570,car,600.68,232.09,702.36,317.05,651.52,274.57
914,91.3,589,car,695.03,210.34,773.52,269.94,734.28,240.14
914,91.3,522,car,485.6,329.35,608.83,436.36,547.21,382.86
914,91.3,596,car,760.38,145.0,854.83,209.76,807.61,177.38
915,91.4,518,car,413.3,394.04,566.18,547.13,489.74,470.59
915,91.4,544,car,586.31,314.9,665.69,390.1,626.0,352.5
915,91.4,570,car,599.49,230.84,702.97,317.8,651.23,274.32
915,91.4,589,car,694.76,212.09,773.42,271.31,734.09,241.7
915,91.4,522,car,484.2,324.04,612.7,435.3,548.45,379.67
916,91.5,518,car,413.07,394.13,566.46,547.03,489.76,470.58
916,91.5,544,car,587.55,314.7,666.73,389.46,627.14,352.08
916,91.5,570,car,597.36,231.78,700.21,318.32,648.79,275.05
916,91.5,589,car,692.17,211.09,771.32,270.68,731.75,240.89
916,91.5,522,car,484.52,323.9,614.45,438.02,549.49,380.96
917,91.6,518,car,411.94,394.37,565.9,547.46,488.92,470.92
917,91.6,544,car,587.73,313.54,668.36,389.65,628.04,351.6
917,91.6,589,car,686.51,207.32,772.96,273.47,729.73,240.39
917,91.6,522,car,483.05,322.75,612.97,436.89,548.01,379.82
918,91.7,518,car,412.38,394.44,566.67,547.68,489.53,471.06
918,91.7,544,car,586.15,311.13,670.0,390.36,628.08,350.75
918,91.7,589,car,683.58,207.67,775.5,279.1,729.54,243.39
918,91.7,522,car,483.22,327.02,609.97,438.37,546.6,382.7
918,91.7,596,car,749.69,142.6,846.75,211.31,798.22,176.96
919,91.8,518,car,412.42,391.87,568.8,547.43,490.61,469.65
919,91.8,544,car,583.26,304.82,673.24,390.26,628.25,347.54
919,91.8,589,car,680.47,206.59,775.04,280.48,727.76,243.54
919,91.8,522,car,483.8,333.42,607.59,441.85,545.69,387.64
919,91.8,596,car,748.05,145.34,840.39,211.48,794.22,178.41
919,91.8,540,car,527.32,370.95,601.77,457.62,564.54,414.28
920,91.9,518,car,411.93,391.74,567.59,547.21,489.76,469.47
920,91.9,544,car,582.34,302.51,674.27,390.26,628.3,346.39
920,91.9,589,car,681.16,208.95,775.45,282.88,728.31,245.92
920,91.9,596,car,743.24,146.79,835.42,213.52,789.33,180.15
920,91.9,540,car,526.78,371.78,601.55,458.5,564.17,415.14
921,92.0,518,car,411.95,391.46,566.69,546.45,489.32,468.95
921,92.0,544,car,583.87,304.13,672.76,389.54,628.32,346.84
921,92.0,589,car,679.9,208.0,775.49,283.45,727.69,245.72
921,92.0,596,car,737.65,146.45,832.73,216.23,785.19,181.34
921,92.0,540,car,524.81,370.83,601.43,459.01,563.12,414.92
922,92.1,518,car,412.44,391.3,567.16,546.64,489.8,468.97
922,92.1,544,car,585.34,305.26,672.71,389.31,629.02,347.29
922,92.1,589,car,676.69,214.26,769.13,287.49,722.91,250.88
922,92.1,596,car,734.59,149.84,827.2,217.81,780.89,183.83
922,92.1,540,car,522.65,370.76,600.37,459.08,561.51,414.92
922,92.1,522,car,480.56,328.72,611.74,444.81,546.15,386.76
923,92.2,518,car,412.57,391.29,567.14,546.79,489.86,469.04
923,92.2,544,car,584.23,303.25,673.65,389.53,628.94,346.39
923,92.2,589,car,674.14,218.23,763.67,289.42,718.9,253.82
923,92.2,596,car,730.88,154.38,817.82,217.56,774.35,185.97
923,92.2,540,car,521.78,370.97,600.16,459.06,560.97,415.02
923,92.2,522,car,480.42,329.09,611.89,446.42,546.16,387.75
924,92.3,518,car,411.95,391.66,564.93,545.87,488.44,468.77
924,92.3,544,car,582.33,299.74,674.91,389.15,628.62,344.44
924,92.3,589,car,672.13,219.2,762.71,291.58,717.42,255.39
924,92.3,596,car,722.37,154.15,811.68,218.66,767.02,186.4
924,92.3,540,car,523.03,371.13,601.16,458.67,562.09,414.9
924,92.3,522,car,480.1,331.12,609.33,446.81,544.71,388.96
925,92.4,518,car,412.72,392.8,565.62,547.09,489.17,469.94
925,92.4,544,car,582.93,301.09,674.47,389.84,628.7,345.46
925,92.4,596,car,717.95,156.29,808.42,220.91,763.19,188.6
926,92.5,518,car,413.11,392.75,567.77,548.29,490.44,470.52
926,92.5,544,car,584.85,302.4,674.44,389.89,629.65,346.15
926,92.5,589,car,671.54,222.4,760.59,294.85,716.07,258.63
927,92.6,518,car,412.71,392.25,568.22,548.26,490.47,470.25
927,92.6,544,car,585.88,303.5,673.48,389.63,629.68,346.56
927,92.6,589,car,672.08,225.05,759.52,297.48,715.8,261.26
927,92.6,522,car,487.15,325.0,607.29,431.81,547.22,378.41
927,92.6,596,car,711.94,162.39,803.2,226.34,757.57,194.37
928,92.7,518,car,412.14,392.96,567.21,548.31,489.67,470.64
928,92.7,544,car,586.61,305.53,671.81,389.23,629.21,347.38
928,92.7,589,car,674.69,227.89,758.89,298.38,716.79,263.14
928,92.7,522,car,489.67,326.49,606.86,429.5,548.27,378.0
929,92.8,518,car,412.55,393.7,567.2,548.16,489.88,470.93
929,92.8,544,car,585.73,306.33,670.42,389.62,628.07,347.97
929,92.8,589,car,677.26,231.82,755.39,297.67,716.33,264.75
929,92.8,522,car,490.08,327.49,606.94,429.19,548.51,378.34
930,92.9,518,car,412.24,393.22,567.42,547.93,489.83,470.57
930,92.9,544,car,584.78,305.28,669.84,388.96,627.31,347.12
930,92.9,589,car,677.13,228.95,757.08,297.24,717.1,263.09
930,92.9,522,car,490.2,329.0,607.72,430.47,548.96,379.74
931,93.0,518,car,411.73,392.6,567.42,547.8,489.58,470.2
931,93.0,544,car,583.74,302.42,671.64,389.22,627.69,345.82
931,93.0,522,car,488.13,329.4,606.59,431.15,547.36,380.27
932,93.1,518,car,411.03,393.33,566.71,548.98,488.87,471.16
932,93.1,544,car,579.2,295.45,674.5,390.41,626.85,342.93
933,93.2,518,car,411.2,391.91,567.06,548.25,489.13,470.08
933,93.2,544,car,577.36,290.69,676.53,390.43,626.95,340.56
933,93.2,540,car,521.79,368.61,602.1,458.42,561.95,413.51
933,93.2,589,car,667.6,230.57,754.14,305.4,710.87,267.99
934,93.3,518,car,412.25,391.71,567.05,547.31,489.65,469.51
934,93.3,544,car,576.83,288.49,677.24,390.31,627.04,339.4
934,93.3,540,car,522.13,369.78,601.98,458.57,562.05,414.18
934,93.3,589,car,666.53,232.69,751.95,306.89,709.24,269.79
935,93.4,518,car,412.38,391.11,567.11,547.09,489.75,469.1
935,93.4,544,car,575.85,284.68,678.84,390.09,627.35,337.39
935,93.4,540,car,522.27,370.72,602.14,459.05,562.2,414.89
935,93.4,589,car,664.27,237.34,746.36,307.7,705.31,272.52
936,93.5,518,car,412.36,390.87,566.76,546.98,489.56,468.92
936,93.5,544,car,575.65,282.81,679.59,390.23,627.62,336.52
936,93.5,540,car,523.32,370.85,603.28,459.39,563.3,415.12
936,93.5,589,car,662.15,241.14,741.48,308.22,701.82,274.68
937,93.6,518,car,411.46,390.56,565.72,546.97,488.59,468.76
937,93.6,544,car,576.94,282.8,678.77,389.26,627.86,336.03
937,93.6,540,car,523.62,370.89,603.13,458.77,563.37,414.83
937,93.6,589,car,661.27,242.57,741.05,308.9,701.16,275.73
938,93.7,518,car,412.55,390.0,568.06,547.52,490.31,468.76
938,93.7,544,car,578.28,284.23,677.4,388.78,627.84,336.51
938,93.7,589,car,668.29,244.22,747.34,310.16,707.81,277.19
939,93.8,518,car,413.2,392.24,567.72,548.36,490.46,470.3
939,93.8,544,car,582.88,294.03,672.49,388.57,627.68,341.3
940,93.9,518,car,413.69,392.46,568.62,548.43,491.15,470.44
940,93.9,544,car,584.9,299.78,669.46,389.0,627.18,344.39
941,94.0,518,car,413.59,393.14,568.22,548.3,490.9,470.72
941,94.0,544,car,582.37,294.49,670.8,388.38,626.59,341.44
941,94.0,522,car,484.98,322.08,614.05,433.38,549.51,377.73
942,94.1,518,car,413.11,390.94,569.15,547.21,491.13,469.07
942,94.1,544,car,581.97,291.76,671.89,387.91,626.93,339.84
942,94.1,522,car,485.93,322.7,614.59,433.86,550.26,378.28
943,94.2,518,car,412.55,391.7,568.55,547.76,490.55,469.73
943,94.2,544,car,581.56,288.34,674.07,388.11,627.82,338.23
944,94.3,518,car,412.45,392.26,568.51,548.55,490.48,470.4
944,94.3,544,car,580.22,282.78,676.17,387.39,628.19,335.08
944,94.3,589,car,667.25,244.45,745.36,309.98,706.31,277.21
945,94.4,518,car,411.65,393.84,565.95,548.77,488.8,471.3
945,94.4,544,car,578.68,277.05,678.55,386.94,628.62,331.99
946,94.5,518,car,412.11,395.28,564.38,548.57,488.24,471.92
946,94.5,544,car,579.15,276.11,679.51,387.36,629.33,331.74
946,94.5,589,car,666.56,243.67,743.33,309.05,704.94,276.36
947,94.6,518,car,412.18,395.29,563.86,548.38,488.02,471.84
947,94.6,544,car,579.82,275.67,680.59,388.21,630.2,331.94
947,94.6,622,car,709.1,195.2,779.26,247.0,744.18,221.1
947,94.6,589,car,667.46,245.2,740.86,308.78,704.16,276.99
948,94.7,518,car,412.69,395.02,564.49,548.48,488.59,471.75
948,94.7,544,car,581.42,277.68,680.26,388.66,630.84,333.17
948,94.7,622,car,703.38,195.04,775.5,248.17,739.44,221.61
948,94.7,589,car,668.95,246.78,738.88,308.15,703.92,277.47
949,94.8,518,car,413.04,395.26,564.67,548.76,488.86,472.01
949,94.8,544,car,582.59,282.3,677.5,388.63,630.04,335.47
949,94.8,622,car,700.52,194.85,775.61,250.17,738.06,222.51
949,94.8,589,car,671.03,248.7,736.82,306.91,703.92,277.8
950,94.9,518,car,412.6,395.04,564.4,549.04,488.5,472.04
950,94.9,544,car,582.21,285.67,675.64,389.74,628.92,337.7
950,94.9,622,car,693.77,196.27,772.48,254.15,733.12,225.21
950,94.9,589,car,674.78,246.6,743.3,306.58,709.04,276.59
951,95.0,518,car,412.59,394.52,564.83,549.12,488.71,471.82
951,95.0,544,car,581.21,286.09,674.98,390.54,628.09,338.32
951,95.0,622,car,694.59,202.02,769.59,256.87,732.09,229.45
951,95.0,589,car,676.16,244.67,746.94,305.98,711.55,275.33
952,95.1,518,car,412.49,393.2,566.26,549.11,489.37,471.15
952,95.1,544,car,583.26,290.78,672.34,389.66,627.8,340.22
952,95.1,622,car,691.64,202.48,769.92,259.69,730.78,231.08
952,95.1,625,car,1788.21,901.89,1898.83,1079.86,1843.52,990.88
952,95.1,626,car,803.95,142.02,866.84,194.34,835.39,168.18
952,95.1,522,car,479.16,314.49,616.22,435.02,547.69,374.76
953,95.2,518,car,412.9,392.86,567.14,548.86,490.02,470.86
953,95.2,544,car,579.76,292.48,667.94,389.35,623.85,340.92
953,95.2,622,car,691.98,202.95,768.71,258.84,730.35,230.9
953,95.2,625,car,1754.45,887.8,1875.42,1079.11,1814.94,983.46
953,95.2,626,car,802.92,142.53,866.78,195.58,834.85,169.05
953,95.2,522,car,485.74,325.68,612.58,438.16,549.16,381.92
954,95.3,518,car,412.82,392.76,567.3,548.67,490.06,470.72
954,95.3,544,car,578.94,291.22,668.75,389.62,623.84,340.42
954,95.3,622,car,689.64,200.07,768.3,257.35,728.97,228.71
954,95.3,625,car,1706.2,862.95,1847.7,1079.68,1776.95,971.31
954,95.3,626,car,802.52,143.42,864.84,195.04,833.68,169.23
954,95.3,522,car,491.25,335.88,608.83,439.62,550.04,387.75
955,95.4,518,car,412.33,393.45,566.92,549.19,489.62,471.32
955,95.4,622,car,683.41,198.62,771.65,263.57,727.53,231.09
955,95.4,625,car,1658.03,839.48,1822.56,1079.89,1740.29,959.69
955,95.4,626,car,799.7,143.49,861.83,194.95,830.76,169.22
955,95.4,522,car,491.72,337.04,608.48,439.99,550.1,388.52
956,95.5,518,car,412.23,393.54,567.17,549.44,489.7,471.49
956,95.5,622,car,680.58,200.06,773.62,269.26,727.1,234.66
956,95.5,625,car,1609.55,818.47,1799.46,1079.1,1704.51,948.78
956,95.5,626,car,799.0,144.28,860.06,194.77,829.53,169.53
956,95.5,544,car,579.71,289.28,671.02,389.61,625.36,339.44
957,95.6,518,car,412.42,393.47,567.29,549.14,489.85,471.31
957,95.6,622,car,676.99,202.15,776.92,277.44,726.96,239.8
957,95.6,625,car,1560.03,801.19,1778.66,1079.42,1669.34,940.31
957,95.6,626,car,796.04,145.92,858.42,197.14,827.23,171.53
957,95.6,544,car,581.11,290.36,671.41,389.95,626.26,340.16
958,95.7,518,car,412.02,394.23,565.08,548.33,488.55,471.28
958,95.7,622,car,674.22,203.87,777.08,282.19,725.65,243.03
958,95.7,625,car,1509.19,785.68,1760.61,1079.77,1634.9,932.73
958,95.7,626,car,792.95,146.15,856.03,197.46,824.49,171.8
958,95.7,544,car,579.38,287.9,672.05,390.51,625.72,339.2
958,95.7,540,car,517.77,370.12,598.12,456.2,557.95,413.16
958,95.7,589,car,676.95,246.85,751.46,310.58,714.2,278.71
959,95.8,518,car,411.59,394.39,564.4,548.67,488.0,471.53
959,95.8,622,car,670.83,205.36,779.23,288.93,725.03,247.15
959,95.8,625,car,1454.94,770.29,1743.92,1079.31,1599.43,924.8
959,95.8,626,car,790.62,144.8,854.03,196.13,822.32,170.46
959,95.8,544,car,583.84,294.82,669.85,390.0,626.85,342.41
959,95.8,628,truck,1299.54,772.6,1903.48,1080.0,1601.51,926.3
959,95.8,629,car,675.84,221.99,771.27,310.64,723.55,266.32
960,95.9,518,car,412.42,395.35,564.3,548.93,488.36,472.14
960,95.9,622,car,671.64,206.96,778.93,290.6,725.29,248.78
960,95.9,626,car,788.79,145.65,852.17,196.24,820.48,170.94
960,95.9,544,car,586.62,299.02,668.55,389.63,627.58,344.33
960,95.9,628,car,1240.81,752.13,1885.87,1080.0,1563.34,916.06
960,95.9,629,car,672.18,215.34,772.87,308.94,722.53,262.14
960,95.9,540,car,518.24,372.73,599.17,458.46,558.71,415.6
961,96.0,518,car,412.7,395.67,563.78,548.63,488.24,472.15
961,96.0,622,car,674.18,207.31,777.93,288.96,726.05,248.14
961,96.0,626,car,786.01,144.68,852.17,197.37,819.09,171.03
961,96.0,544,car,587.83,299.35,669.27,389.36,628.55,344.36
961,96.0,628,car,1162.09,742.46,1821.15,1076.82,1491.62,909.64
961,96.0,629,car,670.3,212.31,772.91,307.73,721.61,260.02
961,96.0,625,truck,1321.52,742.78,1662.01,1074.9,1491.77,908.84
962,96.1,518,car,412.28,395.21,563.16,548.34,487.72,471.77
962,96.1,626,car,784.47,144.44,853.44,199.61,818.95,172.02
962,96.1,544,car,586.36,297.87,669.46,389.44,627.91,343.66
962,96.1,628,car,1082.16,726.14,1744.5,1061.45,1413.33,893.79
962,96.1,629,car,672.17,212.98,772.74,306.65,722.45,259.82
963,96.2,518,car,413.08,396.7,561.91,547.78,487.49,472.24
963,96.2,626,car,780.58,144.61,851.66,201.43,816.12,173.02
963,96.2,544,car,583.79,295.18,669.8,389.34,626.8,342.26
963,96.2,628,truck,1004.38,710.59,1666.42,1044.91,1335.4,877.75
963,96.2,629,car,669.74,210.22,770.31,303.99,720.02,257.11
963,96.2,522,car,489.72,338.34,610.17,445.97,549.94,392.15
963,96.2,540,car,517.12,372.19,599.87,458.45,558.49,415.32
963,96.2,625,car,1163.92,713.63,1532.07,1041.99,1347.99,877.81
964,96.3,518,car,413.24,396.01,563.27,548.13,488.26,472.07
964,96.3,626,car,777.32,144.05,849.95,202.11,813.64,173.08
964,96.3,544,car,582.74,292.84,670.71,388.89,626.72,340.86
964,96.3,628,truck,929.84,694.81,1587.04,1025.69,1258.44,860.25
964,96.3,629,car,668.75,212.35,768.01,305.01,718.38,258.68
965,96.4,518,car,414.28,395.14,565.64,547.79,489.96,471.46
965,96.4,626,car,771.71,144.39,846.43,204.04,809.07,174.21
965,96.4,544,car,584.65,296.13,670.25,388.84,627.45,342.48
965,96.4,628,car,858.78,682.15,1507.06,1007.17,1182.92,844.66
965,96.4,629,car,666.19,214.21,764.44,305.54,715.31,259.88
965,96.4,625,truck,997.1,683.55,1392.69,1008.85,1194.9,846.2
966,96.5,518,car,414.44,392.04,569.18,547.34,491.81,469.69
966,96.5,626,car,768.4,144.04,844.58,205.03,806.49,174.53
966,96.5,544,car,585.6,298.71,668.73,387.98,627.17,343.34
966,96.5,628,car,789.47,670.23,1425.51,987.39,1107.49,828.81
966,96.5,629,car,664.7,214.16,763.16,305.21,713.93,259.68
966,96.5,637,car,448.09,253.35,559.12,342.3,503.61,297.82
966,96.5,625,truck,907.59,670.24,1324.86,990.09,1116.23,830.17
966,96.5,522,car,489.23,324.41,615.19,437.72,552.21,381.06
967,96.6,518,car,413.97,391.07,570.61,547.61,492.29,469.34
967,96.6,626,car,766.51,145.26,842.54,206.33,804.53,175.8
967,96.6,544,car,587.83,302.09,667.55,386.9,627.69,344.49
967,96.6,628,car,715.14,657.6,1342.28,968.74,1028.71,813.17
967,96.6,629,car,657.9,212.12,760.61,306.4,709.25,259.26
967,96.6,637,car,440.23,266.57,546.46,351.69,493.34,309.13
967,96.6,625,truck,820.05,657.51,1253.27,969.81,1036.66,813.66
967,96.6,522,car,488.64,320.75,615.46,434.83,552.05,377.79
968,96.7,518,car,413.93,391.16,571.16,547.6,492.54,469.38
968,96.7,626,car,764.1,147.5,840.44,208.8,802.27,178.15
968,96.7,544,car,588.37,304.14,666.85,386.85,627.61,345.5
968,96.7,628,car,644.8,650.55,1258.16,952.88,951.48,801.72
968,96.7,637,car,434.2,270.69,540.45,355.8,487.32,313.24
968,96.7,522,car,489.29,321.02,615.03,433.26,552.16,377.14
968,96.7,622,car,663.31,218.88,770.27,304.49,716.79,261.68
969,96.8,518,car,413.51,390.4,571.87,547.37,492.69,468.88
969,96.8,626,car,764.59,148.02,840.44,209.25,802.52,178.64
969,96.8,544,car,587.03,300.76,668.78,386.73,627.91,343.75
969,96.8,628,car,572.95,642.81,1179.31,940.14,876.13,791.48
969,96.8,637,car,428.5,279.62,529.81,360.49,479.16,320.05
969,96.8,622,car,664.33,220.22,769.4,305.51,716.87,262.86
969,96.8,625,truck,662.52,640.07,1106.22,943.31,884.37,791.69
970,96.9,518,car,414.34,388.61,574.77,547.11,494.55,467.86
970,96.9,626,car,765.14,149.22,839.57,209.47,802.36,179.34
970,96.9,544,car,582.42,291.67,671.93,386.55,627.18,339.11
970,96.9,628,car,501.77,637.07,1099.15,928.06,800.46,782.57
970,96.9,637,car,418.56,283.49,522.19,366.05,470.38,324.77
970,96.9,622,car,668.9,223.39,769.46,305.95,719.18,264.67
970,96.9,625,truck,581.41,634.48,1033.23,927.83,807.32,781.16
971,97.0,518,car,413.32,390.94,572.62,548.39,492.97,469.67
971,97.0,626,car,762.31,151.11,835.89,210.12,799.1,180.61
971,97.0,544,car,582.56,290.68,672.11,385.86,627.33,338.27
971,97.0,628,car,433.14,629.83,1021.11,914.08,727.12,771.96
971,97.0,637,car,410.86,284.11,519.69,370.55,465.27,327.33
971,97.0,622,car,672.43,226.58,768.85,306.54,720.64,266.56
971,97.0,641,car,578.76,275.77,689.84,381.4,634.3,328.58
972,97.1,518,car,414.03,396.46,568.13,548.59,491.08,472.53
972,97.1,626,car,759.93,152.84,830.63,208.72,795.28,180.78
972,97.1,544,car,582.31,290.17,672.71,386.76,627.51,338.47
972,97.1,628,truck,367.2,624.48,937.24,897.29,652.22,760.89
972,97.1,637,car,401.05,287.43,512.0,375.38,456.52,331.41
972,97.1,622,car,674.88,230.07,767.13,307.07,721.0,268.57
972,97.1,641,car,578.04,277.26,689.4,383.08,633.72,330.17
972,97.1,625,car,431.68,620.02,882.05,897.84,656.86,758.93
973,97.2,518,car,413.45,391.7,569.22,546.15,491.34,468.93
973,97.2,544,car,580.21,286.57,673.62,387.08,626.91,336.83
973,97.2,628,car,291.37,613.88,865.14,886.54,578.25,750.21
973,97.2,637,car,389.38,290.13,505.1,381.8,447.24,335.97
973,97.2,622,car,672.5,226.73,767.12,306.63,719.81,266.68
973,97.2,625,truck,349.95,615.53,811.81,888.93,580.88,752.23
974,97.3,518,car,412.63,391.57,567.81,546.0,490.22,468.79
974,97.3,544,car,580.9,286.13,674.29,387.25,627.6,336.69
974,97.3,628,car,219.58,611.62,781.34,876.45,500.46,744.04
974,97.3,637,car,375.54,291.52,498.08,388.9,436.81,340.21
974,97.3,622,car,672.15,226.26,766.29,306.45,719.22,266.35
974,97.3,625,truck,267.63,610.53,736.6,878.16,502.11,744.34
974,97.3,626,car,755.86,154.25,830.62,212.88,793.24,183.56
975,97.4,518,car,412.97,393.44,566.35,546.51,489.66,469.97
975,97.4,544,car,581.51,286.38,674.23,387.51,627.87,336.94
975,97.4,628,car,149.69,605.43,709.81,867.67,429.75,736.55
975,97.4,637,car,366.85,294.57,493.44,395.19,430.15,344.88
975,97.4,622,car,671.05,225.13,765.38,306.11,718.22,265.62
975,97.4,625,truck,192.6,603.42,667.91,866.49,430.26,734.95
975,97.4,626,car,751.93,154.84,827.92,213.94,789.92,184.39
976,97.5,518,car,413.66,395.54,564.13,545.61,488.9,470.57
976,97.5,544,car,581.63,285.49,674.08,386.97,627.85,336.23
976,97.5,628,truck,78.79,596.33,621.81,848.7,350.3,722.52
976,97.5,637,car,360.73,299.18,488.5,400.21,424.62,349.69
976,97.5,622,car,672.8,226.06,764.27,304.98,718.54,265.52
976,97.5,625,car,116.32,596.04,582.1,846.69,349.21,721.36
976,97.5,643,car,1514.58,945.03,1901.69,1080.0,1708.14,1012.52
977,97.6,518,car,412.35,396.91,562.0,546.02,487.17,471.47
977,97.6,544,car,582.28,287.02,673.0,386.76,627.64,336.89
977,97.6,628,truck,18.11,594.86,545.72,838.39,281.92,716.62
977,97.6,637,car,353.84,305.59,483.88,407.73,418.86,356.66
977,97.6,622,car,674.42,227.61,762.23,303.53,718.33,265.57
977,97.6,625,car,45.68,594.7,509.61,838.85,277.64,716.78
977,97.6,643,car,1444.56,922.83,1896.3,1080.0,1670.43,1001.41
977,97.6,641,car,578.55,278.15,687.23,381.41,632.89,329.78
977,97.6,626,car,747.53,152.69,827.89,215.44,787.71,184.07
978,97.7,518,car,412.23,395.08,566.24,547.77,489.24,471.43
978,97.7,544,car,583.34,288.13,672.73,387.12,628.03,337.62
978,97.7,628,car,0.0,596.4,493.7,835.35,246.85,715.87
978,97.7,637,car,343.45,311.6,474.7,414.69,409.07,363.15
978,97.7,622,car,672.04,232.57,756.88,306.08,714.46,269.33
978,97.7,625,truck,4.78,597.73,464.55,837.7,234.66,717.72
978,97.7,643,car,1356.34,898.7,1878.58,1080.0,1617.46,989.35
978,97.7,626,car,745.67,155.66,823.95,217.0,784.81,186.33
979,97.8,518,car,411.0,392.49,568.91,548.57,489.96,470.53
979,97.8,544,car,585.32,291.0,671.27,386.73,628.3,338.87
979,97.8,628,truck,0.0,582.32,453.94,825.71,226.97,704.02
979,97.8,637,car,331.62,310.33,472.28,420.58,401.95,365.46
979,97.8,622,car,668.32,231.22,756.81,308.65,712.57,269.94
979,97.8,643,car,1246.17,874.42,1837.52,1080.0,1541.85,977.21
979,97.8,626,car,743.35,157.54,821.98,219.55,782.67,188.55
979,97.8,522,car,482.32,325.55,606.48,435.25,544.4,380.4
980,97.9,518,car,411.43,392.93,570.12,549.04,490.78,470.98
980,97.9,544,car,586.73,293.49,669.86,386.38,628.29,339.93
980,97.9,637,car,325.32,323.26,456.84,424.98,391.08,374.12
980,97.9,622,car,665.59,229.32,756.71,310.08,711.15,269.7
980,97.9,643,car,1127.9,849.31,1782.9,1078.65,1455.4,963.98
980,97.9,626,car,741.75,160.22,817.98,220.26,779.87,190.24
980,97.9,522,car,481.57,327.25,608.23,437.9,544.9,382.58
980,97.9,625,truck,0.0,563.46,395.17,821.05,197.58,692.26
981,98.0,518,car,411.91,393.72,570.15,548.74,491.03,471.23
981,98.0,544,car,587.27,294.13,669.53,386.2,628.4,340.17
981,98.0,637,car,314.64,330.36,444.6,430.08,379.62,380.22
981,98.0,622,car,665.63,229.24,757.33,311.13,711.48,270.19
981,98.0,643,car,1020.03,832.76,1717.39,1079.41,1368.71,956.09
981,98.0,646,car,1856.72,467.98,1911.58,572.99,1884.15,520.48
981,98.0,625,truck,0.0,580.63,332.01,818.1,166.01,699.37
982,98.1,518,car,412.47,394.21,570.75,548.72,491.61,471.46
982,98.1,544,car,586.86,293.72,669.69,386.43,628.27,340.07
982,98.1,637,car,298.33,328.14,443.37,439.69,370.85,383.92
982,98.1,622,car,667.83,231.67,756.59,311.04,712.21,271.35
982,98.1,643,car,916.96,811.16,1654.32,1075.84,1285.64,943.5
982,98.1,646,car,1840.85,447.9,1905.25,570.06,1873.05,508.98
982,98.1,625,car,0.0,605.15,260.19,809.46,130.09,707.3
983,98.2,518,car,413.37,393.26,571.54,547.65,492.45,470.46
983,98.2,544,car,585.56,290.62,670.66,385.88,628.11,338.25
983,98.2,637,car,289.11,330.38,437.64,444.27,363.38,387.32
983,98.2,622,car,668.56,232.04,756.13,310.5,712.34,271.27
983,98.2,643,car,813.72,790.57,1582.28,1071.83,1198.0,931.2
983,98.2,646,car,1825.78,430.79,1896.12,561.5,1860.95,496.14
984,98.3,518,car,412.57,392.52,570.07,547.06,491.32,469.79
984,98.3,544,car,584.92,290.73,670.08,385.94,627.5,338.33
984,98.3,637,car,276.92,332.24,428.69,449.05,352.8,390.65
984,98.3,622,car,668.77,231.07,757.34,310.63,713.06,270.85
984,98.3,643,car,736.14,777.29,1491.54,1058.82,1113.84,918.06
984,98.3,646,car,1813.68,417.31,1887.3,549.04,1850.49,483.17
984,98.3,626,car,737.0,160.35,814.3,221.21,775.65,190.78
985,98.4,518,car,412.63,392.59,568.22,546.07,490.42,469.33
985,98.4,544,car,584.2,290.24,670.14,386.11,627.17,338.17
985,98.4,637,car,263.33,331.66,423.38,455.32,343.35,393.49
985,98.4,622,car,668.99,231.41,758.28,311.89,713.64,271.65
985,98.4,643,car,669.87,767.26,1394.0,1042.11,1031.93,904.68
985,98.4,646,car,1801.42,402.39,1877.46,530.56,1839.44,466.48
985,98.4,626,car,736.42,160.01,815.75,222.84,776.08,191.42
986,98.5,518,car,413.85,393.19,567.58,545.33,490.72,469.26
986,98.5,544,car,583.97,289.48,670.75,386.32,627.36,337.9
986,98.5,637,car,253.59,337.33,413.14,460.69,333.37,399.01
986,98.5,622,car,672.83,235.93,755.63,309.89,714.23,272.91
986,98.5,643,car,597.92,754.09,1299.1,1025.05,948.51,889.57
986,98.5,646,car,1788.54,391.86,1868.65,517.71,1828.6,454.78
986,98.5,626,car,735.18,159.67,817.6,225.86,776.39,192.77
987,98.6,518,car,414.67,394.95,566.29,545.15,490.48,470.05
987,98.6,544,car,583.62,288.37,671.46,386.44,627.54,337.41
