timestamp,ingestion_rate_fps,dropped_frames,stream_uptime_seconds
2026-05-27 19:15:00,29,0,1072800
2026-05-27 19:30:00,29,0,1073700
2026-05-27 19:45:00,29,2,1074600
2026-05-27 20:00:00,30,2,1075500
2026-05-27 20:15:00,30,2,1076400
2026-05-27 20:30:00,30,1,1077300
2026-05-27 20:45:00,29,1,1078200
2026-05-27 21:00:00,29,0,1079100
2026-05-27 21:15:00,29,2,1080000
2026-05-27 21:30:00,30,0,1080900
2026-05-27 21:45:00,29,0,1081800
2026-05-27 22:00:00,30,0,1082700
2026-05-27 22:15:00,29,1,1083600
2026-05-27 22:30:00,30,0,1084500
2026-05-27 22:45:00,29,0,1085400
2026-05-27 23:00:00,29,0,1086300
2026-05-27 23:15:00,30,0,1087200
2026-05-27 23:30:00,29,0,1088100
2026-05-27 23:45:00,30,0,1089000
2026-05-28 00:00:00,30,0,1089900
2026-05-28 00:15:00,30,0,1090800
2026-05-28 00:30:00,30,0,1091700
2026-05-28 00:45:00,30,0,1092600
2026-05-28 01:00:00,29,1,1093500
2026-05-28 01:15:00,29,0,1094400
2026-05-28 01:30:00,29,2,1095300
2026-05-28 01:45:00,30,0,1096200
2026-05-28 02:00:00,30,0,1097100
2026-05-28 02:15:00,30,0,1098000
2026-05-28 02:30:00,29,1,1098900
2026-05-28 02:45:00,30,0,1099800
2026-05-28 03:00:00,30,1,1100700
2026-05-28 03:15:00,29,1,1101600
2026-05-28 03:30:00,30,2,1102500
2026-05-28 03:45:00,30,0,1103400
2026-05-28 04:00:00,29,0,1104300
2026-05-28 04:15:00,30,0,1105200
2026-05-28 04:30:00,29,1,1106100
2026-05-28 04:45:00,29,1,1107000
2026-05-28 05:00:00,30,0,1107900
2026-05-28 05:15:00,30,1,1108800
2026-05-28 05:30:00,29,1,1109700
2026-05-28 05:45:00,29,1,1110600
2026-05-28 06:00:00,29,1,1111500
2026-05-28 06:15:00,30,0,1112400
2026-05-28 06:30:00,29,2,1113300
2026-05-28 06:45:00,30,2,1114200
2026-05-28 07:00:00,29,2,1115100
2026-05-28 07:15:00,29,2,1116000
2026-05-28 07:30:00,30,0,1116900
2026-05-28 07:45:00,30,0,1117800
2026-05-28 08:00:00,29,2,1118700
2026-05-28 08:15:00,30,2,1119600
2026-05-28 08:30:00,30,0,1120500
2026-05-28 08:45:00,29,1,1121400
2026-05-28 09:00:00,29,0,1122300
2026-05-28 09:15:00,30,1,1123200
2026-05-28 09:30:00,30,0,1124100
2026-05-28 09:45:00,29,1,1125000
2026-05-28 10:00:00,29,0,1125900
2026-05-28 10:15:00,30,1,1126800
2026-05-28 10:30:00,30,1,1127700
2026-05-28 10:45:00,29,0,1128600
2026-05-28 11:00:00,29,0,1129500
2026-05-28 11:15:00,30,0,1130400
2026-05-28 11:30:00,30,0,1131300
2026-05-28 11:45:00,29,0,1132200
2026-05-28 12:00:00,30,0,1133100
2026-05-28 12:15:00,29,0,1134000
2026-05-28 12:30:00,30,1,1134900
2026-05-28 12:45:00,29,0,1135800
2026-05-28 13:00:00,29,0,1136700
2026-05-28 13:15:00,29,0,1137600
2026-05-28 13:30:00,29,0,1138500
2026-05-28 13:45:00,29,0,1139400
2026-05-28 14:00:00,30,1,1140300
2026-05-28 14:15:00,29,0,1141200
2026-05-28 14:30:00,30,2,1142100
2026-05-28 14:45:00,29,0,1143000
2026-05-28 15:00:00,30,0,1143900
2026-05-28 15:15:00,30,2,1144800
2026-05-28 15:30:00,29,1,1145700
2026-05-28 15:45:00,30,0,1146600
2026-05-28 16:00:00,30,0,1147500
2026-05-28 16:15:00,30,0,1148400
2026-05-28 16:30:00,29,0,1149300
2026-05-28 16:45:00,29,0,1150200
2026-05-28 17:00:00,29,0,1151100
2026-05-28 17:15:00,30,2,1152000
2026-05-28 17:30:00,29,2,1152900
2026-05-28 17:45:00,30,1,1153800
2026-05-28 18:00:00,29,0,1154700
2026-05-28 18:15:00,29,0,1155600
2026-05-28 18:30:00,30,0,1156500
2026-05-28 18:45:00,30,0,1157400
2026-05-28 19:00:00,29,0,1158300
2026-05-28 19:15:00,29,2,1159200
2026-05-28 19:30:00,30,2,1160100
2026-05-28 19:45:00,30,0,1161000
2026-05-28 20:00:00,30,0,1161900
2026-05-28 20:15:00,29,0,1162800
2026-05-28 20:30:00,29,0,1163700
2026-05-28 20:45:00,29,0,1164600
2026-05-28 21:00:00,30,0,1165500
2026-05-28 21:15:00,30,2,1166400
2026-05-28 21:30:00,30,0,1167300
2026-05-28 21:45:00,29,0,1168200
2026-05-28 22:00:00,29,1,1169100
2026-05-28 22:15:00,29,0,1170000
2026-05-28 22:30:00,30,2,1170900
2026-05-28 22:45:00,30,0,1171800
2026-05-28 23:00:00,30,0,1172700
2026-05-28 23:15:00,30,1,1173600
2026-05-28 23:30:00,29,0,1174500
2026-05-28 23:45:00,30,1,1175400
2026-05-29 00:00:00,30,0,1176300
2026-05-29 00:15:00,29,1,1177200
2026-05-29 00:30:00,29,1,1178100
2026-05-29 00:45:00,29,0,1179000
2026-05-29 01:00:00,29,0,1179900
2026-05-29 01:15:00,30,1,1180800
2026-05-29 01:30:00,29,1,1181700
2026-05-29 01:45:00,30,0,1182600
2026-05-29 02:00:00,29,0,1183500
2026-05-29 02:15:00,30,0,1184400
2026-05-29 02:30:00,30,0,1185300
2026-05-29 02:45:00,29,1,1186200
2026-05-29 03:00:00,30,0,1187100
2026-05-29 03:15:00,29,1,1188000
2026-05-29 03:30:00,29,0,1188900
2026-05-29 03:45:00,30,2,1189800
2026-05-29 04:00:00,30,2,1190700
2026-05-29 04:15:00,30,0,1191600
2026-05-29 04:30:00,30,0,1192500
2026-05-29 04:45:00,29,0,1193400
2026-05-29 05:00:00,29,1,1194300
2026-05-29 05:15:00,30,2,1195200
2026-05-29 05:30:00,29,0,1196100
2026-05-29 05:45:00,30,2,1197000
2026-05-29 06:00:00,30,1,1197900
2026-05-29 06:15:00,30,0,1198800
2026-05-29 06:30:00,29,1,1199700
2026-05-29 06:45:00,30,2,1200600
2026-05-29 07:00:00,29,0,1201500
2026-05-29 07:15:00,30,2,1202400
2026-05-29 07:30:00,29,1,1203300
2026-05-29 07:45:00,29,1,1204200
2026-05-29 08:00:00,29,0,1205100
2026-05-29 08:15:00,30,0,1206000
2026-05-29 08:30:00,30,0,1206900
2026-05-29 08:45:00,29,2,1207800
2026-05-29 09:00:00,30,2,1208700
2026-05-29 09:15:00,29,0,1209600
2026-05-29 09:30:00,30,0,1210500
2026-05-29 09:45:00,29,2,1211400
2026-05-29 10:00:00,29,0,1212300
2026-05-29 10:15:00,30,0,1213200
2026-05-29 10:30:00,29,0,1214100
2026-05-29 10:45:00,30,0,1215000
2026-05-29 11:00:00,29,1,1215900
2026-05-29 11:15:00,29,0,1216800
2026-05-29 11:30:00,30,0,1217700
2026-05-29 11:45:00,30,1,1218600
2026-05-29 12:00:00,29,0,1219500
2026-05-29 12:15:00,30,0,1220400
2026-05-29 12:30:00,30,1,1221300
2026-05-29 12:45:00,29,1,1222200
2026-05-29 13:00:00,29,0,1223100
2026-05-29 13:15:00,30,0,1224000
2026-05-29 13:30:00,30,0,1224900
2026-05-29 13:45:00,30,1,1225800
2026-05-29 14:00:00,29,1,1226700
2026-05-29 14:15:00,30,0,1227600
2026-05-29 14:30:00,29,1,1228500
2026-05-29 14:45:00,29,0,1229400
2026-05-29 15:00:00,29,0,1230300
2026-05-29 15:15:00,30,0,1231200
2026-05-29 15:30:00,30,2,1232100
2026-05-29 15:45:00,30,1,1233000
2026-05-29 16:00:00,29,0,1233900
2026-05-29 16:15:00,29,2,1234800
2026-05-29 16:30:00,30,0,1235700
2026-05-29 16:45:00,30,0,1236600
2026-05-29 17:00:00,29,2,1237500
2026-05-29 17:15:00,29,0,1238400
2026-05-29 17:30:00,30,0,1239300
2026-05-29 17:45:00,30,1,1240200
2026-05-29 18:00:00,29,0,1241100
2026-05-29 18:15:00,29,0,1242000
2026-05-29 18:30:00,29,0,1242900
2026-05-29 18:45:00,30,0,1243800
2026-05-29 19:00:00,30,2,1244700
2026-05-29 19:15:00,30,2,1245600
2026-05-29 19:30:00,30,0,1246500
2026-05-29 19:45:00,29,0,1247400
2026-05-29 20:00:00,29,0,1248300
2026-05-29 20:15:00,29,2,1249200
2026-05-29 20:30:00,30,2,1250100
2026-05-29 20:45:00,30,0,1251000
2026-05-29 21:00:00,29,0,1251900
2026-05-29 21:15:00,30,0,1252800
2026-05-29 21:30:00,29,0,1253700
2026-05-29 21:45:00,29,0,1254600
2026-05-29 22:00:00,29,0,1255500
2026-05-29 22:15:00,29,2,1256400
2026-05-29 22:30:00,29,0,1257300
2026-05-29 22:45:00,29,0,1258200
2026-05-29 23:00:00,29,2,1259100
2026-05-29 23:15:00,29,0,1260000
2026-05-29 23:30:00,29,1,1260900
2026-05-29 23:45:00,30,1,1261800
2026-05-30 00:00:00,30,0,1262700
2026-05-30 00:15:00,30,0,1263600
2026-05-30 00:30:00,30,1,1264500
2026-05-30 00:45:00,29,0,1265400
2026-05-30 01:00:00,29,0,1266300
2026-05-30 01:15:00,30,0,1267200
2026-05-30 01:30:00,29,0,1268100
2026-05-30 01:45:00,29,0,1269000
2026-05-30 02:00:00,29,2,1269900
2026-05-30 02:15:00,29,2,1270800
2026-05-30 02:30:00,30,0,1271700
2026-05-30 02:45:00,30,0,1272600
2026-05-30 03:00:00,30,1,1273500
2026-05-30 03:15:00,29,0,1274400
2026-05-30 03:30:00,29,0,1275300
2026-05-30 03:45:00,30,0,1276200
2026-05-30 04:00:00,29,0,1277100
2026-05-30 04:15:00,29,1,1278000
2026-05-30 04:30:00,30,0,1278900
2026-05-30 04:45:00,30,0,1279800
2026-05-30 05:00:00,30,0,1280700
2026-05-30 05:15:00,30,2,1281600
2026-05-30 05:30:00,29,0,1282500
2026-05-30 05:45:00,29,1,1283400
2026-05-30 06:00:00,30,0,1284300
2026-05-30 06:15:00,30,0,1285200
2026-05-30 06:30:00,29,0,1286100
2026-05-30 06:45:00,30,1,1287000
2026-05-30 07:00:00,29,0,1287900
2026-05-30 07:15:00,30,1,1288800
2026-05-30 07:30:00,29,0,1289700
2026-05-30 07:45:00,29,0,1290600
2026-05-30 08:00:00,30,0,1291500
2026-05-30 08:15:00,29,0,1292400
2026-05-30 08:30:00,30,0,1293300
2026-05-30 08:45:00,30,2,1294200
2026-05-30 09:00:00,30,0,1295100
2026-05-30 09:15:00,29,0,1296000
2026-05-30 09:30:00,30,0,1296900
2026-05-30 09:45:00,29,0,1297800
2026-05-30 10:00:00,29,2,1298700
2026-05-30 10:15:00,29,2,1299600
2026-05-30 10:30:00,30,0,1300500
2026-05-30 10:45:00,29,2,1301400
2026-05-30 11:00:00,30,0,1302300
2026-05-30 11:15:00,29,1,1303200
2026-05-30 11:30:00,29,1,1304100
2026-05-30 11:45:00,30,1,1305000
2026-05-30 12:00:00,30,1,1305900
2026-05-30 12:15:00,29,0,1306800
2026-05-30 12:30:00,30,0,1307700
2026-05-30 12:45:00,30,0,1308600
2026-05-30 13:00:00,29,1,1309500
2026-05-30 13:15:00,29,0,1310400
2026-05-30 13:30:00,29,1,1311300
2026-05-30 13:45:00,29,0,1312200
2026-05-30 14:00:00,29,0,1313100
2026-05-30 14:15:00,30,0,1314000
2026-05-30 14:30:00,30,2,1314900
2026-05-30 14:45:00,30,2,1315800
2026-05-30 15:00:00,29,0,1316700
2026-05-30 15:15:00,30,0,1317600
2026-05-30 15:30:00,29,2,1318500
2026-05-30 15:45:00,30,0,1319400
2026-05-30 16:00:00,30,0,1320300
2026-05-30 16:15:00,30,0,1321200
2026-05-30 16:30:00,30,0,1322100
2026-05-30 16:45:00,29,0,1323000
2026-05-30 17:00:00,29,1,1323900
2026-05-30 17:15:00,29,1,1324800
2026-05-30 17:30:00,30,1,1325700
2026-05-30 17:45:00,30,0,1326600
2026-05-30 18:00:00,29,0,1327500
2026-05-30 18:15:00,30,0,1328400
2026-05-30 18:30:00,29,0,1329300
2026-05-30 18:45:00,29,1,1330200
2026-05-30 19:00:00,29,1,1331100
2026-05-30 19:15:00,29,2,1332000
2026-05-30 19:30:00,29,1,1332900
2026-05-30 19:45:00,29,1,1333800
2026-05-30 20:00:00,29,2,1334700
2026-05-30 20:15:00,29,2,1335600
2026-05-30 20:30:00,29,0,1336500
2026-05-30 20:45:00,29,1,1337400
2026-05-30 21:00:00,30,0,1338300
2026-05-30 21:15:00,30,0,1339200
2026-05-30 21:30:00,30,0,1340100
2026-05-30 21:45:00,30,2,1341000
2026-05-30 22:00:00,30,0,1341900
2026-05-30 22:15:00,30,0,1342800
2026-05-30 22:30:00,29,0,1343700
2026-05-30 22:45:00,29,2,1344600
2026-05-30 23:00:00,29,0,1345500
2026-05-30 23:15:00,30,1,1346400
2026-05-30 23:30:00,29,0,1347300
2026-05-30 23:45:00,29,0,1348200
2026-05-31 00:00:00,30,0,1349100
2026-05-31 00:15:00,30,0,1350000
2026-05-31 00:30:00,30,0,1350900
2026-05-31 00:45:00,29,0,1351800
2026-05-31 01:00:00,29,1,1352700
2026-05-31 01:15:00,30,1,1353600
2026-05-31 01:30:00,30,0,1354500
2026-05-31 01:45:00,30,0,1355400
2026-05-31 02:00:00,29,2,1356300
2026-05-31 02:15:00,30,1,1357200
2026-05-31 02:30:00,29,0,1358100
2026-05-31 02:45:00,30,0,1359000
2026-05-31 03:00:00,30,1,1359900
2026-05-31 03:15:00,29,0,1360800
2026-05-31 03:30:00,29,1,1361700
2026-05-31 03:45:00,30,0,1362600
2026-05-31 04:00:00,30,1,1363500
2026-05-31 04:15:00,30,0,1364400
2026-05-31 04:30:00,29,1,1365300
2026-05-31 04:45:00,29,0,1366200
2026-05-31 05:00:00,29,0,1367100
2026-05-31 05:15:00,29,2,1368000
2026-05-31 05:30:00,30,1,1368900
2026-05-31 05:45:00,30,0,1369800
2026-05-31 06:00:00,29,0,1370700
2026-05-31 06:15:00,29,2,1371600
2026-05-31 06:30:00,29,0,1372500
2026-05-31 06:45:00,30,0,1373400
2026-05-31 07:00:00,29,0,1374300
2026-05-31 07:15:00,29,0,1375200
2026-05-31 07:30:00,30,1,1376100
2026-05-31 07:45:00,29,2,1377000
2026-05-31 08:00:00,29,0,1377900
2026-05-31 08:15:00,30,2,1378800
2026-05-31 08:30:00,30,0,1379700
2026-05-31 08:45:00,30,0,1380600
2026-05-31 09:00:00,29,0,1381500
2026-05-31 09:15:00,29,1,1382400
2026-05-31 09:30:00,29,0,1383300
2026-05-31 09:45:00,30,1,1384200
2026-05-31 10:00:00,30,1,1385100
2026-05-31 10:15:00,29,0,1386000
2026-05-31 10:30:00,30,1,1386900
2026-05-31 10:45:00,29,0,1387800
2026-05-31 11:00:00,30,1,1388700
2026-05-31 11:15:00,29,0,1389600
2026-05-31 11:30:00,29,0,1390500
2026-05-31 11:45:00,30,2,1391400
2026-05-31 12:00:00,30,1,1392300
2026-05-31 12:15:00,29,0,1393200
2026-05-31 12:30:00,29,0,1394100
2026-05-31 12:45:00,29,0,1395000
2026-05-31 13:00:00,30,0,1395900
2026-05-31 13:15:00,29,1,1396800
2026-05-31 13:30:00,29,2,1397700
2026-05-31 13:45:00,29,0,1398600
2026-05-31 14:00:00,30,1,1399500
2026-05-31 14:15:00,30,0,1400400
2026-05-31 14:30:00,29,0,1401300
2026-05-31 14:45:00,30,2,1402200
2026-05-31 15:00:00,29,0,1403100
2026-05-31 15:15:00,30,1,1404000
2026-05-31 15:30:00,29,2,1404900
2026-05-31 15:45:00,29,2,1405800
2026-05-31 16:00:00,30,2,1406700
2026-05-31 16:15:00,30,0,1407600
2026-05-31 16:30:00,29,0,1408500
2026-05-31 16:45:00,29,0,1409400
2026-05-31 17:00:00,30,1,1410300
2026-05-31 17:15:00,29,0,1411200
2026-05-31 17:30:00,30,2,1412100
2026-05-31 17:45:00,29,1,1413000
2026-05-31 18:00:00,30,0,1413900
2026-05-31 18:15:00,30,0,1414800
2026-05-31 18:30:00,29,1,1415700
2026-05-31 18:45:00,30,1,1416600
2026-05-31 19:00:00,30,0,1417500
2026-05-31 19:15:00,30,2,1418400
2026-05-31 19:30:00,29,0,1419300
2026-05-31 19:45:00,29,1,1420200
2026-05-31 20:00:00,30,0,1421100
2026-05-31 20:15:00,29,0,1422000
2026-05-31 20:30:00,30,2,1422900
2026-05-31 20:45:00,30,2,1423800
2026-05-31 21:00:00,29,0,1424700
2026-05-31 21:15:00,29,0,1425600
2026-05-31 21:30:00,30,2,1426500
2026-05-31 21:45:00,29,0,1427400
2026-05-31 22:00:00,30,2,1428300
2026-05-31 22:15:00,29,1,1429200
2026-05-31 22:30:00,29,0,1430100
2026-05-31 22:45:00,30,0,1431000
2026-05-31 23:00:00,29,0,1431900
2026-05-31 23:15:00,29,0,1432800
2026-05-31 23:30:00,30,0,1433700
2026-05-31 23:45:00,30,0,1434600
2026-06-01 00:00:00,29,2,1435500
2026-06-01 00:15:00,29,1,1436400
2026-06-01 00:30:00,30,0,1437300
2026-06-01 00:45:00,29,0,1438200
2026-06-01 01:00:00,30,2,1439100
2026-06-01 01:15:00,29,1,1440000
2026-06-01 01:30:00,29,0,1440900
2026-06-01 01:45:00,29,0,1441800
2026-06-01 02:00:00,29,0,1442700
2026-06-01 02:15:00,30,0,1443600
2026-06-01 02:30:00,29,1,1444500
2026-06-01 02:45:00,30,2,1445400
2026-06-01 03:00:00,30,0,1446300
2026-06-01 03:15:00,29,0,1447200
2026-06-01 03:30:00,29,0,1448100
2026-06-01 03:45:00,29,0,1449000
2026-06-01 04:00:00,30,0,1449900
2026-06-01 04:15:00,29,0,1450800
2026-06-01 04:30:00,30,2,1451700
2026-06-01 04:45:00,30,0,1452600
2026-06-01 05:00:00,30,1,1453500
2026-06-01 05:15:00,29,0,1454400
2026-06-01 05:30:00,29,0,1455300
2026-06-01 05:45:00,29,0,1456200
2026-06-01 06:00:00,30,2,1457100
2026-06-01 06:15:00,30,0,1458000
2026-06-01 06:30:00,30,0,1458900
2026-06-01 06:45:00,30,1,1459800
2026-06-01 07:00:00,29,1,1460700
2026-06-01 07:15:00,29,1,1461600
2026-06-01 07:30:00,29,1,1462500
2026-06-01 07:45:00,30,1,1463400
2026-06-01 08:00:00,30,1,1464300
2026-06-01 08:15:00,29,1,1465200
2026-06-01 08:30:00,30,0,1466100
2026-06-01 08:45:00,29,0,1467000
2026-06-01 09:00:00,30,2,1467900
2026-06-01 09:15:00,29,0,1468800
2026-06-01 09:30:00,29,0,1469700
2026-06-01 09:45:00,30,0,1470600
2026-06-01 10:00:00,30,0,1471500
2026-06-01 10:15:00,30,0,1472400
2026-06-01 10:30:00,29,0,1473300
2026-06-01 10:45:00,30,0,1474200
2026-06-01 11:00:00,30,0,1475100
2026-06-01 11:15:00,30,1,1476000
2026-06-01 11:30:00,30,0,1476900
2026-06-01 11:45:00,29,0,1477800
2026-06-01 12:00:00,29,2,1478700
2026-06-01 12:15:00,30,1,1479600
2026-06-01 12:30:00,30,0,1480500
2026-06-01 12:45:00,30,1,1481400
2026-06-01 13:00:00,29,0,1482300
2026-06-01 13:15:00,29,0,1483200
2026-06-01 13:30:00,29,0,1484100
2026-06-01 13:45:00,29,0,1485000
2026-06-01 14:00:00,30,1,1485900
2026-06-01 14:15:00,30,1,1486800
2026-06-01 14:30:00,30,0,1487700
2026-06-01 14:45:00,29,0,1488600
2026-06-01 15:00:00,30,0,1489500
2026-06-01 15:15:00,30,1,1490400
2026-06-01 15:30:00,29,2,1491300
2026-06-01 15:45:00,29,0,1492200
2026-06-01 16:00:00,29,0,1493100
2026-06-01 16:15:00,29,0,1494000
2026-06-01 16:30:00,30,2,1494900
2026-06-01 16:45:00,30,0,1495800
2026-06-01 17:00:00,29,0,1496700
2026-06-01 17:15:00,29,0,1497600
2026-06-01 17:30:00,29,2,1498500
2026-06-01 17:45:00,29,1,1499400
2026-06-01 18:00:00,30,0,1500300
2026-06-01 18:15:00,29,0,1501200
2026-06-01 18:30:00,30,0,1502100
2026-06-01 18:45:00,29,2,1503000
2026-06-01 19:00:00,30,1,1503900
2026-06-01 19:15:00,30,0,1504800
2026-06-01 19:30:00,30,1,1505700
2026-06-01 19:45:00,30,0,1506600
2026-06-01 20:00:00,29,0,1507500
2026-06-01 20:15:00,30,0,1508400
2026-06-01 20:30:00,29,0,1509300
2026-06-01 20:45:00,30,0,1510200
2026-06-01 21:00:00,29,0,1511100
2026-06-01 21:15:00,29,0,1512000
2026-06-01 21:30:00,29,1,1512900
2026-06-01 21:45:00,29,0,1513800
2026-06-01 22:00:00,30,2,1514700
2026-06-01 22:15:00,30,0,1515600
2026-06-01 22:30:00,30,0,1516500
2026-06-01 22:45:00,29,0,1517400
2026-06-01 23:00:00,30,0,1518300
2026-06-01 23:15:00,30,0,1519200
2026-06-01 23:30:00,30,0,1520100
2026-06-01 23:45:00,29,0,1521000
2026-06-02 00:00:00,30,2,1521900
2026-06-02 00:15:00,30,0,1522800
2026-06-02 00:30:00,30,0,1523700
2026-06-02 00:45:00,30,0,1524600
2026-06-02 01:00:00,30,0,1525500
2026-06-02 01:15:00,30,0,1526400
2026-06-02 01:30:00,30,1,1527300
2026-06-02 01:45:00,29,0,1528200
2026-06-02 02:00:00,29,0,1529100
2026-06-02 02:15:00,29,1,1530000
2026-06-02 02:30:00,30,0,1530900
2026-06-02 02:45:00,29,2,1531800
2026-06-02 03:00:00,29,0,1532700
2026-06-02 03:15:00,29,0,1533600
2026-06-02 03:30:00,29,0,1534500
2026-06-02 03:45:00,30,0,1535400
2026-06-02 04:00:00,30,0,1536300
2026-06-02 04:15:00,29,0,1537200
2026-06-02 04:30:00,29,1,1538100
2026-06-02 04:45:00,29,0,1539000
2026-06-02 05:00:00,30,0,1539900
2026-06-02 05:15:00,29,1,1540800
2026-06-02 05:30:00,29,0,1541700
2026-06-02 05:45:00,29,0,1542600
2026-06-02 06:00:00,29,0,1543500
2026-06-02 06:15:00,30,0,1544400
2026-06-02 06:30:00,29,0,1545300
2026-06-02 06:45:00,29,1,1546200
2026-06-02 07:00:00,29,0,1547100
2026-06-02 07:15:00,29,2,1548000
2026-06-02 07:30:00,30,0,1548900
2026-06-02 07:45:00,29,0,1549800
2026-06-02 08:00:00,29,0,1550700
2026-06-02 08:15:00,29,2,1551600
2026-06-02 08:30:00,29,0,1552500
2026-06-02 08:45:00,29,0,1553400
2026-06-02 09:00:00,30,0,1554300
2026-06-02 09:15:00,29,0,1555200
2026-06-02 09:30:00,30,0,1556100
2026-06-02 09:45:00,29,1,1557000
2026-06-02 10:00:00,30,0,1557900
2026-06-02 10:15:00,30,0,1558800
2026-06-02 10:30:00,30,2,1559700
2026-06-02 10:45:00,29,0,1560600
2026-06-02 11:00:00,30,0,1561500
2026-06-02 11:15:00,29,0,1562400
2026-06-02 11:30:00,29,0,1563300
2026-06-02 11:45:00,29,2,1564200
2026-06-02 12:00:00,30,0,1565100
2026-06-02 12:15:00,30,2,1566000
2026-06-02 12:30:00,30,1,1566900
2026-06-02 12:45:00,29,2,1567800
2026-06-02 13:00:00,30,1,1568700
2026-06-02 13:15:00,29,0,1569600
2026-06-02 13:30:00,30,0,1570500
2026-06-02 13:45:00,30,1,1571400
2026-06-02 14:00:00,30,2,1572300
2026-06-02 14:15:00,29,0,1573200
2026-06-02 14:30:00,29,0,1574100
2026-06-02 14:45:00,30,1,1575000
2026-06-02 15:00:00,30,2,1575900
2026-06-02 15:15:00,30,1,1576800
2026-06-02 15:30:00,29,1,1577700
2026-06-02 15:45:00,30,2,1578600
2026-06-02 16:00:00,30,0,1579500
2026-06-02 16:15:00,30,0,1580400
2026-06-02 16:30:00,30,0,1581300
2026-06-02 16:45:00,30,0,1582200
2026-06-02 17:00:00,29,0,1583100
2026-06-02 17:15:00,29,2,1584000
2026-06-02 17:30:00,29,0,1584900
2026-06-02 17:45:00,30,0,1585800
2026-06-02 18:00:00,29,0,1586700
2026-06-02 18:15:00,29,0,1587600
2026-06-02 18:30:00,30,0,0
2026-06-02 18:45:00,29,0,900
2026-06-02 19:00:00,29,0,1800
2026-06-02 19:15:00,30,0,2700
2026-06-02 19:30:00,30,2,3600
2026-06-02 19:45:00,29,2,4500
2026-06-02 20:00:00,29,0,5400
2026-06-02 20:15:00,29,2,6300
2026-06-02 20:30:00,30,0,7200
2026-06-02 20:45:00,30,0,8100
2026-06-02 21:00:00,29,0,9000
2026-06-02 21:15:00,29,1,9900
2026-06-02 21:30:00,29,1,10800
2026-06-02 21:45:00,29,0,11700
2026-06-02 22:00:00,30,0,12600
2026-06-02 22:15:00,29,0,13500
2026-06-02 22:30:00,30,0,14400
2026-06-02 22:45:00,29,2,15300
2026-06-02 23:00:00,30,2,16200
2026-06-02 23:15:00,30,0,17100
2026-06-02 23:30:00,30,2,18000
2026-06-02 23:45:00,30,1,18900
2026-06-03 00:00:00,29,0,19800
2026-06-03 00:15:00,29,0,20700
2026-06-03 00:30:00,29,1,21600
2026-06-03 00:45:00,29,0,22500
2026-06-03 01:00:00,29,0,23400
2026-06-03 01:15:00,29,1,24300
2026-06-03 01:30:00,30,0,25200
2026-06-03 01:45:00,30,0,26100
2026-06-03 02:00:00,30,0,27000
2026-06-03 02:15:00,30,0,27900
2026-06-03 02:30:00,30,0,28800
2026-06-03 02:45:00,29,1,29700
2026-06-03 03:00:00,30,0,30600
2026-06-03 03:15:00,30,2,31500
2026-06-03 03:30:00,29,1,32400
2026-06-03 03:45:00,29,2,33300
2026-06-03 04:00:00,29,1,34200
2026-06-03 04:15:00,30,0,35100
2026-06-03 04:30:00,29,0,36000
2026-06-03 04:45:00,30,2,36900
2026-06-03 05:00:00,29,0,37800
2026-06-03 05:15:00,30,0,38700
2026-06-03 05:30:00,29,0,39600
2026-06-03 05:45:00,30,2,40500
2026-06-03 06:00:00,29,0,41400
2026-06-03 06:15:00,29,2,42300
2026-06-03 06:30:00,29,0,43200
2026-06-03 06:45:00,30,0,44100
2026-06-03 07:00:00,30,0,45000
2026-06-03 07:15:00,29,2,45900
2026-06-03 07:30:00,29,0,46800
2026-06-03 07:45:00,29,0,47700
2026-06-03 08:00:00,29,2,48600
2026-06-03 08:15:00,29,2,49500
2026-06-03 08:30:00,29,1,50400
2026-06-03 08:45:00,29,1,51300
2026-06-03 09:00:00,29,0,52200
2026-06-03 09:15:00,30,0,53100
2026-06-03 09:30:00,30,0,54000
2026-06-03 09:45:00,29,0,54900
2026-06-03 10:00:00,29,0,55800
2026-06-03 10:15:00,29,1,56700
2026-06-03 10:30:00,29,0,57600
2026-06-03 10:45:00,30,2,58500
2026-06-03 11:00:00,29,2,59400
2026-06-03 11:15:00,30,0,60300
2026-06-03 11:30:00,29,0,61200
2026-06-03 11:45:00,29,0,62100
2026-06-03 12:00:00,29,1,63000
2026-06-03 12:15:00,29,0,63900
2026-06-03 12:30:00,29,0,64800
2026-06-03 12:45:00,29,0,65700
2026-06-03 13:00:00,29,0,66600
2026-06-03 13:15:00,29,0,67500
2026-06-03 13:30:00,29,2,68400
2026-06-03 13:45:00,30,2,69300
2026-06-03 14:00:00,30,0,70200
2026-06-03 14:15:00,30,2,71100
2026-06-03 14:30:00,30,1,72000
2026-06-03 14:45:00,30,0,72900
2026-06-03 15:00:00,30,0,73800
2026-06-03 15:15:00,30,1,74700
2026-06-03 15:30:00,30,2,75600
2026-06-03 15:45:00,30,0,76500
2026-06-03 16:00:00,29,2,77400
2026-06-03 16:15:00,30,0,78300
2026-06-03 16:30:00,30,0,79200
2026-06-03 16:45:00,29,1,80100
2026-06-03 17:00:00,30,1,81000
2026-06-03 17:15:00,29,2,81900
2026-06-03 17:30:00,30,0,82800
2026-06-03 17:45:00,30,0,83700
2026-06-03 18:00:00,30,2,84600
2026-06-03 18:15:00,30,0,85500
